term	valence	score	raw-score
inhibition	negative	-0.3225	3.71
lawlessness	negative	-0.3225	3.71
nucleic	negative	-0.3225	3.71
passport	negative	-0.3225	3.71
plead	negative	-0.3225	3.71
shotgun	negative	-0.3225	3.71
truce	negative	-0.3225	3.71
unharmed	negative	-0.3225	3.71
unrestricted	negative	-0.3225	3.71
wart	negative	-0.3225	3.71
acupuncture	negative	-0.32	3.72
attack	negative	-0.32	3.72
avert	negative	-0.32	3.72
breakdown	negative	-0.32	3.72
cuss	negative	-0.32	3.72
defence	negative	-0.32	3.72
dump	negative	-0.32	3.72
exhort	negative	-0.32	3.72
nigger	negative	-0.32	3.72
persistent	negative	-0.32	3.72
prosecution	negative	-0.32	3.72
retaliation	negative	-0.32	3.72
roach	negative	-0.32	3.72
sick	negative	-0.32	3.72
trooper	negative	-0.32	3.72
aberration	negative	-0.3175	3.73
anorexia	negative	-0.3175	3.73
brainwashing	negative	-0.3175	3.73
constable	negative	-0.3175	3.73
drunken	negative	-0.3175	3.73
falsely	negative	-0.3175	3.73
farsighted	negative	-0.3175	3.73
fearless	negative	-0.3175	3.73
frisk	negative	-0.3175	3.73
humiliate	negative	-0.3175	3.73
medication	negative	-0.3175	3.73
mercy	negative	-0.3175	3.73
propellant	negative	-0.3175	3.73
puncture	negative	-0.3175	3.73
refugee	negative	-0.3175	3.73
transfusion	negative	-0.3175	3.73
tribunal	negative	-0.3175	3.73
clinical	negative	-0.315	3.74
constriction	negative	-0.315	3.74
enemy	negative	-0.315	3.74
entomologist	negative	-0.315	3.74
hopper	negative	-0.315	3.74
inhalation	negative	-0.315	3.74
insured	negative	-0.315	3.74
itch	negative	-0.315	3.74
policyholder	negative	-0.315	3.74
prevalent	negative	-0.315	3.74
subdue	negative	-0.315	3.74
surgery	negative	-0.315	3.74
threatening	negative	-0.315	3.74
tomahawk	negative	-0.315	3.74
cigarette	negative	-0.3125	3.75
deployment	negative	-0.3125	3.75
disorganize	negative	-0.3125	3.75
filth	negative	-0.3125	3.75
inhuman	negative	-0.3125	3.75
law-abiding	negative	-0.3125	3.75
lessen	negative	-0.3125	3.75
machine-gun	negative	-0.3125	3.75
mouth-to-mouth	negative	-0.3125	3.75
pacify	negative	-0.3125	3.75
predatory	negative	-0.3125	3.75
cave-in	negative	-0.31	3.76
communism	negative	-0.31	3.76
confused	negative	-0.31	3.76
desperation	negative	-0.31	3.76
gambler	negative	-0.31	3.76
ghastly	negative	-0.31	3.76
harshly	negative	-0.31	3.76
helplessness	negative	-0.31	3.76
libel	negative	-0.31	3.76
obstruct	negative	-0.31	3.76
pollute	negative	-0.31	3.76
sorbitol	negative	-0.31	3.76
sympathetic	negative	-0.31	3.76
terrify	negative	-0.31	3.76
tha	negative	-0.31	3.76
torment	negative	-0.31	3.76
uneasy	negative	-0.31	3.76
armistice	negative	-0.3075	3.77
cortisone	negative	-0.3075	3.77
disturbing	negative	-0.3075	3.77
embassy	negative	-0.3075	3.77
exile	negative	-0.3075	3.77
fingerprint	negative	-0.3075	3.77
intervene	negative	-0.3075	3.77
neurological	negative	-0.3075	3.77
rudeness	negative	-0.3075	3.77
smoke	negative	-0.3075	3.77
stupor	negative	-0.3075	3.77
suspicious	negative	-0.3075	3.77
violently	negative	-0.3075	3.77
wilful	negative	-0.3075	3.77
arsenic	negative	-0.305	3.78
bloated	negative	-0.305	3.78
hospitalize	negative	-0.305	3.78
jaguar	negative	-0.305	3.78
loot	negative	-0.305	3.78
mosquito	negative	-0.305	3.78
notorious	negative	-0.305	3.78
physician	negative	-0.305	3.78
prey	negative	-0.305	3.78
agonize	negative	-0.3025	3.79
ban	negative	-0.3025	3.79
bite	negative	-0.3025	3.79
booster	negative	-0.3025	3.79
conscription	negative	-0.3025	3.79
disinfect	negative	-0.3025	3.79
effluent	negative	-0.3025	3.79
ferocious	negative	-0.3025	3.79
hyperactivity	negative	-0.3025	3.79
nasal	negative	-0.3025	3.79
outcast	negative	-0.3025	3.79
precaution	negative	-0.3025	3.79
psychologically	negative	-0.3025	3.79
zealot	negative	-0.3025	3.79
aversion	negative	-0.3	3.8
battalion	negative	-0.3	3.8
divulge	negative	-0.3	3.8
functioning	negative	-0.3	3.8
homeless	negative	-0.3	3.8
jailer	negative	-0.3	3.8
mortality	negative	-0.3	3.8
nuclide	negative	-0.3	3.8
restraining	negative	-0.3	3.8
tar	negative	-0.3	3.8
unburned	negative	-0.3	3.8
unfit	negative	-0.3	3.8
unwilling	negative	-0.3	3.8
washcloth	negative	-0.3	3.8
bitter	negative	-0.2975	3.81
brawl	negative	-0.2975	3.81
cruelty	negative	-0.2975	3.81
desperately	negative	-0.2975	3.81
dynamite	negative	-0.2975	3.81
hemp	negative	-0.2975	3.81
neurologist	negative	-0.2975	3.81
nitrogenous	negative	-0.2975	3.81
peacetime	negative	-0.2975	3.81
remorse	negative	-0.2975	3.81
saccharin	negative	-0.2975	3.81
shellac	negative	-0.2975	3.81
uneasiness	negative	-0.2975	3.81
acetylcholine	negative	-0.295	3.82
arachnid	negative	-0.295	3.82
bayonet	negative	-0.295	3.82
breathing	negative	-0.295	3.82
bruise	negative	-0.295	3.82
burning	negative	-0.295	3.82
concussion	negative	-0.295	3.82
entwine	negative	-0.295	3.82
fault	negative	-0.295	3.82
nervosa	negative	-0.295	3.82
scream	negative	-0.295	3.82
smuggler	negative	-0.295	3.82
unhappiness	negative	-0.295	3.82
unprotected	negative	-0.295	3.82
unrest	negative	-0.295	3.82
uptight	negative	-0.295	3.82
ass	negative	-0.2925	3.83
conspiracy	negative	-0.2925	3.83
disposal	negative	-0.2925	3.83
firearm	negative	-0.2925	3.83
gun	negative	-0.2925	3.83
parasitize	negative	-0.2925	3.83
self-control	negative	-0.2925	3.83
spew	negative	-0.2925	3.83
squad	negative	-0.2925	3.83
stoppage	negative	-0.2925	3.83
surgical	negative	-0.2925	3.83
terrifying	negative	-0.2925	3.83
threaten	negative	-0.2925	3.83
trash	negative	-0.2925	3.83
undisciplined	negative	-0.2925	3.83
user	negative	-0.2925	3.83
agitate	negative	-0.29	3.84
anaemic	negative	-0.29	3.84
civilian	negative	-0.29	3.84
corps	negative	-0.29	3.84
desolation	negative	-0.29	3.84
inconvenience	negative	-0.29	3.84
monstrous	negative	-0.29	3.84
relief	negative	-0.29	3.84
resignation	negative	-0.29	3.84
sprain	negative	-0.29	3.84
waste	negative	-0.29	3.84
wounded	negative	-0.29	3.84
wrath	negative	-0.29	3.84
x-ray	negative	-0.29	3.84
biochemical	negative	-0.2875	3.85
cerebral	negative	-0.2875	3.85
deafness	negative	-0.2875	3.85
deceased	negative	-0.2875	3.85
delinquent	negative	-0.2875	3.85
doggedly	negative	-0.2875	3.85
doom	negative	-0.2875	3.85
hither	negative	-0.2875	3.85
homeostasis	negative	-0.2875	3.85
immoral	negative	-0.2875	3.85
low-grade	negative	-0.2875	3.85
martial	negative	-0.2875	3.85
milligram	negative	-0.2875	3.85
resentment	negative	-0.2875	3.85
residual	negative	-0.2875	3.85
surveillance	negative	-0.2875	3.85
wretched	negative	-0.2875	3.85
bully	negative	-0.285	3.86
cataract	negative	-0.285	3.86
combatant	negative	-0.285	3.86
dishonour	negative	-0.285	3.86
disruption	negative	-0.285	3.86
eyeball	negative	-0.285	3.86
fury	negative	-0.285	3.86
garbage	negative	-0.285	3.86
hazardous	negative	-0.285	3.86
heart	negative	-0.285	3.86
nobly	negative	-0.285	3.86
radioactive	negative	-0.285	3.86
rescuer	negative	-0.285	3.86
sewage	negative	-0.285	3.86
stinking	negative	-0.285	3.86
trigger	negative	-0.285	3.86
undigested	negative	-0.285	3.86
uric	negative	-0.285	3.86
writhe	negative	-0.285	3.86
accidentally	negative	-0.2825	3.87
afraid	negative	-0.2825	3.87
bad	negative	-0.2825	3.87
clot	negative	-0.2825	3.87
discolour	negative	-0.2825	3.87
handout	negative	-0.2825	3.87
lawyer	negative	-0.2825	3.87
mucosa	negative	-0.2825	3.87
nearsighted	negative	-0.2825	3.87
provocation	negative	-0.2825	3.87
reinstate	negative	-0.2825	3.87
repeated	negative	-0.2825	3.87
stoutly	negative	-0.2825	3.87
abhorrent	negative	-0.28	3.88
abominable	negative	-0.28	3.88
assassinate	negative	-0.28	3.88
backer	negative	-0.28	3.88
biopsy	negative	-0.28	3.88
carnivorous	negative	-0.28	3.88
disloyal	negative	-0.28	3.88
eviction	negative	-0.28	3.88
excrete	negative	-0.28	3.88
excretive	negative	-0.28	3.88
indictment	negative	-0.28	3.88
infernal	negative	-0.28	3.88
lethargy	negative	-0.28	3.88
lose	negative	-0.28	3.88
malnutrition	negative	-0.28	3.88
nauseate	negative	-0.28	3.88
practicable	negative	-0.28	3.88
reclaim	negative	-0.28	3.88
shoot	negative	-0.28	3.88
spread	negative	-0.28	3.88
tort	negative	-0.28	3.88
uncontrolled	negative	-0.28	3.88
unwanted	negative	-0.28	3.88
up-and-down	negative	-0.28	3.88
ambush	negative	-0.2775	3.89
appellate	negative	-0.2775	3.89
calm	negative	-0.2775	3.89
commandant	negative	-0.2775	3.89
corrode	negative	-0.2775	3.89
disobedience	negative	-0.2775	3.89
disorganization	negative	-0.2775	3.89
emission	negative	-0.2775	3.89
fearsome	negative	-0.2775	3.89
frighten	negative	-0.2775	3.89
gag	negative	-0.2775	3.89
hangover	negative	-0.2775	3.89
hell	negative	-0.2775	3.89
malpractice	negative	-0.2775	3.89
mentally	negative	-0.2775	3.89
metabolic	negative	-0.2775	3.89
mourn	negative	-0.2775	3.89
patient	negative	-0.2775	3.89
roundworm	negative	-0.2775	3.89
symbiotic	negative	-0.2775	3.89
affliction	negative	-0.275	3.9
anti-war	negative	-0.275	3.9
ballistic	negative	-0.275	3.9
bitterness	negative	-0.275	3.9
disability	negative	-0.275	3.9
fission	negative	-0.275	3.9
goitre	negative	-0.275	3.9
grenade	negative	-0.275	3.9
indigestion	negative	-0.275	3.9
justifiable	negative	-0.275	3.9
mastitis	negative	-0.275	3.9
militant	negative	-0.275	3.9
occupying	negative	-0.275	3.9
overcharge	negative	-0.275	3.9
ruffian	negative	-0.275	3.9
slander	negative	-0.275	3.9
starvation	negative	-0.275	3.9
temporary	negative	-0.275	3.9
thunderous	negative	-0.275	3.9
traitor	negative	-0.275	3.9
troublemaker	negative	-0.275	3.9
urinate	negative	-0.275	3.9
acne	negative	-0.2725	3.91
alcoholism	negative	-0.2725	3.91
artificially	negative	-0.2725	3.91
danger	negative	-0.2725	3.91
fragmentation	negative	-0.2725	3.91
grim	negative	-0.2725	3.91
hacker	negative	-0.2725	3.91
insolent	negative	-0.2725	3.91
intervention	negative	-0.2725	3.91
intimidation	negative	-0.2725	3.91
lymph	negative	-0.2725	3.91
marshal	negative	-0.2725	3.91
moderator	negative	-0.2725	3.91
nonviolence	negative	-0.2725	3.91
radium	negative	-0.2725	3.91
sheriff	negative	-0.2725	3.91
sporadic	negative	-0.2725	3.91
tarantula	negative	-0.2725	3.91
troubling	negative	-0.2725	3.91
articulation	negative	-0.27	3.92
case	negative	-0.27	3.92
confiscate	negative	-0.27	3.92
deploy	negative	-0.27	3.92
detente	negative	-0.27	3.92
detest	negative	-0.27	3.92
distraught	negative	-0.27	3.92
evacuate	negative	-0.27	3.92
flagellate	negative	-0.27	3.92
haemoglobin	negative	-0.27	3.92
high-risk	negative	-0.27	3.92
hopeless	negative	-0.27	3.92
horribly	negative	-0.27	3.92
housefly	negative	-0.27	3.92
imbalance	negative	-0.27	3.92
justice	negative	-0.27	3.92
nervous	negative	-0.27	3.92
occupied	negative	-0.27	3.92
pang	negative	-0.27	3.92
predator	negative	-0.27	3.92
refusal	negative	-0.27	3.92
stuttering	negative	-0.27	3.92
unsettle	negative	-0.27	3.92
abdominal	negative	-0.2675	3.93
amputate	negative	-0.2675	3.93
fracture	negative	-0.2675	3.93
garrison	negative	-0.2675	3.93
medical	negative	-0.2675	3.93
ordeal	negative	-0.2675	3.93
ordnance	negative	-0.2675	3.93
pardon	negative	-0.2675	3.93
pit	negative	-0.2675	3.93
protester	negative	-0.2675	3.93
rip	negative	-0.2675	3.93
rubble	negative	-0.2675	3.93
septic	negative	-0.2675	3.93
soreness	negative	-0.2675	3.93
specificity	negative	-0.2675	3.93
spoiled	negative	-0.2675	3.93
therapeutic	negative	-0.2675	3.93
unleash	negative	-0.2675	3.93
alcohol	negative	-0.265	3.94
backlash	negative	-0.265	3.94
blunder	negative	-0.265	3.94
cannibalism	negative	-0.265	3.94
exhaust	negative	-0.265	3.94
filtration	negative	-0.265	3.94
furious	negative	-0.265	3.94
insurgent	negative	-0.265	3.94
mite	negative	-0.265	3.94
plight	negative	-0.265	3.94
predicament	negative	-0.265	3.94
prematurely	negative	-0.265	3.94
prevalence	negative	-0.265	3.94
rape	negative	-0.265	3.94
slaughterhouse	negative	-0.265	3.94
tactic	negative	-0.265	3.94
tract	negative	-0.265	3.94
breach	negative	-0.2625	3.95
crave	negative	-0.2625	3.95
credible	negative	-0.2625	3.95
doctor	negative	-0.2625	3.95
firing	negative	-0.2625	3.95
free-living	negative	-0.2625	3.95
gauze	negative	-0.2625	3.95
gut	negative	-0.2625	3.95
microscopic	negative	-0.2625	3.95
noxious	negative	-0.2625	3.95
plaque	negative	-0.2625	3.95
rant	negative	-0.2625	3.95
relentlessly	negative	-0.2625	3.95
spinal	negative	-0.2625	3.95
unionist	negative	-0.2625	3.95
windpipe	negative	-0.2625	3.95
beetle	negative	-0.26	3.96
beseech	negative	-0.26	3.96
counsel	negative	-0.26	3.96
destitute	negative	-0.26	3.96
earthwork	negative	-0.26	3.96
listless	negative	-0.26	3.96
medicine	negative	-0.26	3.96
nuclear	negative	-0.26	3.96
retardation	negative	-0.26	3.96
sere	negative	-0.26	3.96
skirmish	negative	-0.26	3.96
splinter	negative	-0.26	3.96
stumble	negative	-0.26	3.96
tortuous	negative	-0.26	3.96
vagrant	negative	-0.26	3.96
alleged	negative	-0.2575	3.97
anonymous	negative	-0.2575	3.97
ash	negative	-0.2575	3.97
catalytic	negative	-0.2575	3.97
cilium	negative	-0.2575	3.97
crumble	negative	-0.2575	3.97
deserter	negative	-0.2575	3.97
detection	negative	-0.2575	3.97
dilution	negative	-0.2575	3.97
emotionally	negative	-0.2575	3.97
enforcement	negative	-0.2575	3.97
exhale	negative	-0.2575	3.97
exposure	negative	-0.2575	3.97
hiccup	negative	-0.2575	3.97
hooked	negative	-0.2575	3.97
interfere	negative	-0.2575	3.97
intruder	negative	-0.2575	3.97
limbic	negative	-0.2575	3.97
mistakenly	negative	-0.2575	3.97
mutilate	negative	-0.2575	3.97
one-time	negative	-0.2575	3.97
patrolman	negative	-0.2575	3.97
rashly	negative	-0.2575	3.97
recapture	negative	-0.2575	3.97
regain	negative	-0.2575	3.97
ruthless	negative	-0.2575	3.97
scarab	negative	-0.2575	3.97
starve	negative	-0.2575	3.97
sterilize	negative	-0.2575	3.97
compensation	negative	-0.255	3.98
enlistment	negative	-0.255	3.98
heed	negative	-0.255	3.98
misbehavior	negative	-0.255	3.98
mosaic	negative	-0.255	3.98
prosthesis	negative	-0.255	3.98
rescue	negative	-0.255	3.98
retreat	negative	-0.255	3.98
roaring	negative	-0.255	3.98
sob	negative	-0.255	3.98
unfounded	negative	-0.255	3.98
woe	negative	-0.255	3.98
battleship	negative	-0.2525	3.99
careless	negative	-0.2525	3.99
czarist	negative	-0.2525	3.99
deception	negative	-0.2525	3.99
dentine	negative	-0.2525	3.99
douse	negative	-0.2525	3.99
explosive	negative	-0.2525	3.99
fateful	negative	-0.2525	3.99
impartial	negative	-0.2525	3.99
inactivity	negative	-0.2525	3.99
mockery	negative	-0.2525	3.99
one-cell	negative	-0.2525	3.99
radioactivity	negative	-0.2525	3.99
recycle	negative	-0.2525	3.99
regimental	negative	-0.2525	3.99
residue	negative	-0.2525	3.99
scandal	negative	-0.2525	3.99
soundless	negative	-0.2525	3.99
standstill	negative	-0.2525	3.99
stomach	negative	-0.2525	3.99
superpower	negative	-0.2525	3.99
thalamus	negative	-0.2525	3.99
unreliable	negative	-0.2525	3.99
unruly	negative	-0.2525	3.99
ammunition	negative	-0.25	4
brink	negative	-0.25	4
coexistence	negative	-0.25	4
extremity	negative	-0.25	4
insurance	negative	-0.25	4
intolerable	negative	-0.25	4
loathing	negative	-0.25	4
nonviolent	negative	-0.25	4
pentagon	negative	-0.25	4
quadruple	negative	-0.25	4
rave	negative	-0.25	4
recovery	negative	-0.25	4
remedy	negative	-0.25	4
trachea	negative	-0.25	4
bizarre	negative	-0.2475	4.01
blacken	negative	-0.2475	4.01
decomposer	negative	-0.2475	4.01
fungus	negative	-0.2475	4.01
hooky	negative	-0.2475	4.01
hostility	negative	-0.2475	4.01
invade	negative	-0.2475	4.01
obscene	negative	-0.2475	4.01
removal	negative	-0.2475	4.01
renal	negative	-0.2475	4.01
sanitation	negative	-0.2475	4.01
smoulder	negative	-0.2475	4.01
spearhead	negative	-0.2475	4.01
suppression	negative	-0.2475	4.01
urea	negative	-0.2475	4.01
warden	negative	-0.2475	4.01
warning	negative	-0.2475	4.01
avenger	negative	-0.245	4.02
bomber	negative	-0.245	4.02
budgetary	negative	-0.245	4.02
constrict	negative	-0.245	4.02
coordination	negative	-0.245	4.02
crash	negative	-0.245	4.02
dressing	negative	-0.245	4.02
evade	negative	-0.245	4.02
first-aid	negative	-0.245	4.02
frightful	negative	-0.245	4.02
health	negative	-0.245	4.02
hoarsely	negative	-0.245	4.02
imminent	negative	-0.245	4.02
materialize	negative	-0.245	4.02
morale	negative	-0.245	4.02
nephron	negative	-0.245	4.02
neurotic	negative	-0.245	4.02
offensive	negative	-0.245	4.02
scurvy	negative	-0.245	4.02
smuggling	negative	-0.245	4.02
sue	negative	-0.245	4.02
tumult	negative	-0.245	4.02
unemployed	negative	-0.245	4.02
unemployment	negative	-0.245	4.02
appalling	negative	-0.2425	4.03
cellular	negative	-0.2425	4.03
consternation	negative	-0.2425	4.03
defective	negative	-0.2425	4.03
demolition	negative	-0.2425	4.03
evacuation	negative	-0.2425	4.03
fireball	negative	-0.2425	4.03
flintlock	negative	-0.2425	4.03
fortify	negative	-0.2425	4.03
indiscriminately	negative	-0.2425	4.03
insanity	negative	-0.2425	4.03
insurrection	negative	-0.2425	4.03
organism	negative	-0.2425	4.03
reconstruction	negative	-0.2425	4.03
slaveholder	negative	-0.2425	4.03
slowness	negative	-0.2425	4.03
spy	negative	-0.2425	4.03
sullenly	negative	-0.2425	4.03
unsafe	negative	-0.2425	4.03
annoy	negative	-0.24	4.04
arterial	negative	-0.24	4.04
asepsis	negative	-0.24	4.04
blackhead	negative	-0.24	4.04
break	negative	-0.24	4.04
burn	negative	-0.24	4.04
capture	negative	-0.24	4.04
caries	negative	-0.24	4.04
centipede	negative	-0.24	4.04
detachment	negative	-0.24	4.04
digger	negative	-0.24	4.04
eight-hour	negative	-0.24	4.04
gnawing	negative	-0.24	4.04
heartbeat	negative	-0.24	4.04
infiltrate	negative	-0.24	4.04
injurious	negative	-0.24	4.04
mysteriously	negative	-0.24	4.04
neural	negative	-0.24	4.04
relapse	negative	-0.24	4.04
revulsion	negative	-0.24	4.04
unlawful	negative	-0.24	4.04
untimely	negative	-0.24	4.04
warn	negative	-0.24	4.04
babe	negative	-0.2375	4.05
clandestine	negative	-0.2375	4.05
corroboration	negative	-0.2375	4.05
creature	negative	-0.2375	4.05
culprit	negative	-0.2375	4.05
debris	negative	-0.2375	4.05
evasion	negative	-0.2375	4.05
hospital	negative	-0.2375	4.05
metabolism	negative	-0.2375	4.05
myself	negative	-0.2375	4.05
negligence	negative	-0.2375	4.05
neurotransmitter	negative	-0.2375	4.05
pasteurization	negative	-0.2375	4.05
quartermaster	negative	-0.2375	4.05
smother	negative	-0.2375	4.05
unauthorized	negative	-0.2375	4.05
blockade	negative	-0.235	4.06
burned	negative	-0.235	4.06
char	negative	-0.235	4.06
circumstantial	negative	-0.235	4.06
despair	negative	-0.235	4.06
drinker	negative	-0.235	4.06
excessively	negative	-0.235	4.06
famine	negative	-0.235	4.06
fellah	negative	-0.235	4.06
militia	negative	-0.235	4.06
outlaw	negative	-0.235	4.06
redeemer	negative	-0.235	4.06
revolver	negative	-0.235	4.06
touchy	negative	-0.235	4.06
transplant	negative	-0.235	4.06
unwittingly	negative	-0.235	4.06
affect	negative	-0.2325	4.07
against	negative	-0.2325	4.07
apprehension	negative	-0.2325	4.07
ashamed	negative	-0.2325	4.07
brewing	negative	-0.2325	4.07
bum	negative	-0.2325	4.07
captive	negative	-0.2325	4.07
colonel	negative	-0.2325	4.07
delinquency	negative	-0.2325	4.07
dirt	negative	-0.2325	4.07
grope	negative	-0.2325	4.07
half-life	negative	-0.2325	4.07
judge	negative	-0.2325	4.07
lousy	negative	-0.2325	4.07
lurk	negative	-0.2325	4.07
occur	negative	-0.2325	4.07
predictably	negative	-0.2325	4.07
reactor	negative	-0.2325	4.07
replicate	negative	-0.2325	4.07
slaver	negative	-0.2325	4.07
tracer	negative	-0.2325	4.07
uranium	negative	-0.2325	4.07
violate	negative	-0.2325	4.07
worse	negative	-0.2325	4.07
appendicitis	negative	-0.23	4.08
bandage	negative	-0.23	4.08
barracks	negative	-0.23	4.08
blood	negative	-0.23	4.08
bombardment	negative	-0.23	4.08
cobra	negative	-0.23	4.08
condemnation	negative	-0.23	4.08
confrontation	negative	-0.23	4.08
decimate	negative	-0.23	4.08
desist	negative	-0.23	4.08
endanger	negative	-0.23	4.08
filthy	negative	-0.23	4.08
fright	negative	-0.23	4.08
glomerulus	negative	-0.23	4.08
hardened	negative	-0.23	4.08
hovel	negative	-0.23	4.08
hurt	negative	-0.23	4.08
incubation	negative	-0.23	4.08
moulder	negative	-0.23	4.08
mutant	negative	-0.23	4.08
nightclub	negative	-0.23	4.08
pathology	negative	-0.23	4.08
pharmacist	negative	-0.23	4.08
rifle	negative	-0.23	4.08
ruminant	negative	-0.23	4.08
scolding	negative	-0.23	4.08
short-lived	negative	-0.23	4.08
splitting	negative	-0.23	4.08
sterilization	negative	-0.23	4.08
syringe	negative	-0.23	4.08
